"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x66089c615fc22154633e8ecc9b6c07f7e58e3466b95c371fdc5aaf303432b0ac","16644028",1676583515,2023-02-16 21:38:35,Buy,0.15, ETH, 400836.133958675, DOPE,0.00000037,ETH per DOPE,Uniswap V2
"0x93d1487a25bc4fb79bbe56ea394cbca1dff1c85c6168402100faf9c9076e98b4","16644029",1676583527,2023-02-16 21:38:47,Sell,522103.33211574, DOPE, 0.193705064379995, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0x93d1487a25bc4fb79bbe56ea394cbca1dff1c85c6168402100faf9c9076e98b4","16644029",1676583527,2023-02-16 21:38:47,Sell,355675.32, DOPE, 0.129441918055884, ETH,0.00000036,ETH per DOPE,Uniswap V2
"0xe805ae80f50e59cfbb230936056d5bb7b94a2f7de68aa4ad8d927099754c1955","16644029",1676583527,2023-02-16 21:38:47,Buy,0.18, ETH, 490184.663889282, DOPE,0.00000037,ETH per DOPE,Uniswap V2
"0x4195afe6264942c823098ae8c1e952a0c533d448d89d6993cfe296efa4d59cbf","16644030",1676583539,2023-02-16 21:38:59,Sell,253442.9625, DOPE, 0.0929920217178889, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0x857dcd4d9bb541b57923c02d21b607bd641fafe5c9f469662d138ea3807be5e1","16644031",1676583551,2023-02-16 21:39:11,Sell,359268, DOPE, 0.130072447251873, ETH,0.00000036,ETH per DOPE,Uniswap V2
"0xa7a6d0890647bc5b28fc8e2347ea6b5fde1f5b0aa6836f723a784d95e723c343","16644032",1676583563,2023-02-16 21:39:23,Buy,0.5, ETH, 1343236.45380649, DOPE,0.00000037,ETH per DOPE,Uniswap V2
"0xd8441883a2e6433aaa446601484d775dca617d397c947a2823c87907f908b397","16644033",1676583575,2023-02-16 21:39:35,Sell,326168.57, DOPE, 0.123419219725523, ETH,0.00000038,ETH per DOPE,Uniswap V2
"0xced5d6dc20978f20a1a4373549c0f8ad338c26d02dadf049e05fcd95cc7b9679","16644033",1676583575,2023-02-16 21:39:35,Sell,357466.947713513, DOPE, 0.133231130195737, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0xeb4ea682d920c3d4e2a4152992ead45f098f737dded786e584b62983c8e201a2","16644033",1676583575,2023-02-16 21:39:35,Sell,177268, DOPE, 0.0652959321883529, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0xefd56ad3df468f4eca31806fb079a387f03632d5c886f36d4d063dd14486a9f3","16644033",1676583575,2023-02-16 21:39:35,Buy,0.25, ETH, 667369.955154273, DOPE,0.00000037,ETH per DOPE,Uniswap V2
"0x68816881c732a806eff372157e61eb16e7598eb31fd6204b853f6c44a97af62f","16644035",1676583599,2023-02-16 21:39:59,Buy,0.35, ETH, 902143.599163989, DOPE,0.00000039,ETH per DOPE,Uniswap V2
"0xa416115dad23e76b425d4974cac9190e434ac61910fbd1765fd457a54adc271b","16644036",1676583611,2023-02-16 21:40:11,Sell,181135.461585354, DOPE, 0.0709966400296417, ETH,0.00000039,ETH per DOPE,Uniswap V2
"0xc2ed26df94ac1802d11ac69b529bb2ec0d9d8a7cf40c6f0b766ad6ab51b3c5c3","16644037",1676583623,2023-02-16 21:40:23,Buy,0.1, ETH, 253189.251028036, DOPE,0.00000039,ETH per DOPE,Uniswap V2
"0x58fc89ed249c6f69d6cd9291c67540566a6a9cde44f44b9d41217af71b5de558","16644037",1676583623,2023-02-16 21:40:23,Buy,0.05, ETH, 125508.935588981, DOPE,0.00000040,ETH per DOPE,Uniswap V2
"0x64c95952b2563c3a5e0fd314a4aa967bbb4d52cbf6a038b55b3d11acdf5ab64e","16644039",1676583647,2023-02-16 21:40:47,Buy,0.2, ETH, 494950.85218201, DOPE,0.00000040,ETH per DOPE,Uniswap V2
"0x470bd6327582b5381a12221e21176fa907658a1ca6b2a7f3abb9118b3605b04b","16644039",1676583647,2023-02-16 21:40:47,Sell,910000, DOPE, 0.36211902689265, ETH,0.00000040,ETH per DOPE,Uniswap V2
"0x6f1554857e4470bbca34e8a516d7143222221382f37d0c9ada8f5af3ff3e61cb","16644040",1676583659,2023-02-16 21:40:59,Buy,0.03, ETH, 76378.253262211, DOPE,0.00000039,ETH per DOPE,Uniswap V2
"0x605f662f3b204e970eb31c05828a269ce364ca0cdfbc361b71156873703e3e02","16644040",1676583659,2023-02-16 21:40:59,Buy,0.35, ETH, 871991.099050265, DOPE,0.00000040,ETH per DOPE,Uniswap V2
"0x6458a84d43b073e08ea80dd41c5b6bcdf552f14a5ac1a317b47ae6d61261770f","16644041",1676583671,2023-02-16 21:41:11,Buy,0.253905941799587, ETH, 611319.489564713, DOPE,0.00000042,ETH per DOPE,Uniswap V2
"0x9cbe637cc19b3fb430a6a483f79aa49a34eba93f7e9fca0d9401b10f64735c7e","16644043",1676583695,2023-02-16 21:41:35,Buy,0.15, ETH, 353096.55371574, DOPE,0.00000042,ETH per DOPE,Uniswap V2
"0x762a27eca85c314d1d3020e44aca06fcf3f2dc232327a299f633592ae77ed113","16644043",1676583695,2023-02-16 21:41:35,Sell,608463.886962894, DOPE, 0.255425305611238, ETH,0.00000042,ETH per DOPE,Uniswap V2
"0x762a27eca85c314d1d3020e44aca06fcf3f2dc232327a299f633592ae77ed113","16644043",1676583695,2023-02-16 21:41:35,Sell,910000, DOPE, 0.36882125041745, ETH,0.00000041,ETH per DOPE,Uniswap V2
"0x9b66968ab08e6eed3d6380088f1f19f9d0fac58fa5956f56d861fa3c7761611b","16644044",1676583707,2023-02-16 21:41:47,Sell,350187.091487578, DOPE, 0.137894973670382, ETH,0.00000039,ETH per DOPE,Uniswap V2
"0x6055508a94beef81223e5a59ee93dc3a96f66bb75d900459341955e09dc5601c","16644044",1676583707,2023-02-16 21:41:47,Sell,751006.89045026, DOPE, 0.288511941639489, ETH,0.00000038,ETH per DOPE,Uniswap V2
"0xa61c7ff4a4620bf0b02df5fa21d19e8e30924e5f9b4ca0a42b99e952c0c90007","16644044",1676583707,2023-02-16 21:41:47,Sell,777518.321407776, DOPE, 0.288746563022702, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0xf4e7bcc69fe2e5b05cbb5c1d06675078b32a21b71f1d42596a395767d938d51e","16644045",1676583719,2023-02-16 21:41:59,Sell,344247.305663206, DOPE, 0.12473904166673, ETH,0.00000036,ETH per DOPE,Uniswap V2
"0x4666cfdc0a0bb462a047997bbf911239f9e3bcc06230897320055d19590468f3","16644045",1676583719,2023-02-16 21:41:59,Sell,1434858.54810397, DOPE, 0.500536318134049, ETH,0.00000035,ETH per DOPE,Uniswap V2
"0x35b9a471d79f439630536235388b2b86a043ac8920c98bfcd2bf7869e5163721","16644045",1676583719,2023-02-16 21:41:59,Sell,344154.72, DOPE, 0.115602407122837, ETH,0.00000034,ETH per DOPE,Uniswap V2
"0x2579c756b0a022e9f6809e3c1ac668477222a978305703a828e8457d9cc3bc2a","16644045",1676583719,2023-02-16 21:41:59,Buy,0.118873535682277, ETH, 351716.985614266, DOPE,0.00000034,ETH per DOPE,Uniswap V2
"0x48713998bdbc804fcb8e6235f1da1c512ac59c6e854fde9eb0370c830eaaac3d","16644045",1676583719,2023-02-16 21:41:59,Buy,0.2, ETH, 580233.623726103, DOPE,0.00000034,ETH per DOPE,Uniswap V2
"0x61928465dae01c5e8164a9c0832043a903b980e3d0d1938fc5699a63755a4cfd","16644046",1676583731,2023-02-16 21:42:11,Sell,500272.890500246, DOPE, 0.171705566175207, ETH,0.00000034,ETH per DOPE,Uniswap V2
"0x61928465dae01c5e8164a9c0832043a903b980e3d0d1938fc5699a63755a4cfd","16644046",1676583731,2023-02-16 21:42:11,Sell,348560.03, DOPE, 0.117515513355306, ETH,0.00000034,ETH per DOPE,Uniswap V2
"0xeb4e30b732e36f2c4e0076d387f903f04bbb4516351553c8ff3e47ca0232d3cb","16644047",1676583743,2023-02-16 21:42:23,Sell,350370.93, DOPE, 0.116417455621839, ETH,0.00000033,ETH per DOPE,Uniswap V2
"0x8c6ed01e4debccb94c5ce35042d93fc0acba0b68dfeabab74dce7c538944e574","16644047",1676583743,2023-02-16 21:42:23,Sell,350714, DOPE, 0.114852918068621, ETH,0.00000033,ETH per DOPE,Uniswap V2
"0x2c5d7ca635f2ab2a3bc2f558ecafe317b1a0ed2eeeca61885d3318325067e4d3","16644048",1676583755,2023-02-16 21:42:35,Sell,350370.93, DOPE, 0.11309966272062, ETH,0.00000032,ETH per DOPE,Uniswap V2
"0x1484f396f1b25763862b72828187c4399d95c40e1642dc1dd80bba7aa4df2646","16644048",1676583755,2023-02-16 21:42:35,Sell,359268, DOPE, 0.11430515129509, ETH,0.00000032,ETH per DOPE,Uniswap V2
"0x1f4776a00f412962b5d4de120e8dd07c64f839a41d5522894e73fe67c7358fab","16644048",1676583755,2023-02-16 21:42:35,Sell,359268, DOPE, 0.112654020114012, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x3f2afaa28ed1d5f55e213bbbc40cc50fb8a4ee89590dcf925e9cc846c42254d1","16644049",1676583767,2023-02-16 21:42:47,Sell,359268, DOPE, 0.11103842553907, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x8baa39a96680ed7156664a1e7e95982d3afa2c158d9f125ae176ea254f390b41","16644049",1676583767,2023-02-16 21:42:47,Sell,134068.145033912, DOPE, 0.0410290584946887, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x180f176f0941b8493555bf7e938ff99a3944216ef22769dd518a7644c9306611","16644049",1676583767,2023-02-16 21:42:47,Sell,300576.144268211, DOPE, 0.0911950820809021, ETH,0.00000030,ETH per DOPE,Uniswap V2
"0xf3d85a7b9235544fdf9102b25cd36117dd067cb9000417194f74693ebf1178da","16644050",1676583779,2023-02-16 21:42:59,Buy,0.03, ETH, 98682.260080078, DOPE,0.00000030,ETH per DOPE,Uniswap V2
"0xfaf0023f9183b9305ce4e4df94cc053b19b3387cb383f9cd7728fa568a5ab911","16644051",1676583791,2023-02-16 21:43:11,Sell,718536, DOPE, 0.214506205786407, ETH,0.00000030,ETH per DOPE,Uniswap V2
"0x1b4751a9c6470d0e4a9d1f00da055279d162c76fecaceb9e9def26cf6bd41361","16644051",1676583791,2023-02-16 21:43:11,Sell,718536, DOPE, 0.208564115851467, ETH,0.00000029,ETH per DOPE,Uniswap V2
"0xfcddcd7a757215e78dda8cae31578ffc0be89c838a77992f9da78ddc58720fbb","16644051",1676583791,2023-02-16 21:43:11,Sell,353991.82, DOPE, 0.100639676404195, ETH,0.00000028,ETH per DOPE,Uniswap V2
"0x9197f44424cd4f5f910986e512689231b88cd082e643fbca4440b22e33a2833a","16644052",1676583803,2023-02-16 21:43:23,Sell,353763.202295372, DOPE, 0.0992210819437255, ETH,0.00000028,ETH per DOPE,Uniswap V2
"0x1c53db004360f65376555080c4f05b231922e312e725f198e729e77927dd75e6","16644052",1676583803,2023-02-16 21:43:23,Sell,348857.836409791, DOPE, 0.0965465622328162, ETH,0.00000028,ETH per DOPE,Uniswap V2
"0xac2a466eeac00b14ba06189db4f325396036058a36ae90de903c0b478e98c05d","16644052",1676583803,2023-02-16 21:43:23,Sell,498728.722777802, DOPE, 0.135834684937435, ETH,0.00000027,ETH per DOPE,Uniswap V2
"0xac2a466eeac00b14ba06189db4f325396036058a36ae90de903c0b478e98c05d","16644052",1676583803,2023-02-16 21:43:23,Sell,353763.202295372, DOPE, 0.0948246892947449, ETH,0.00000027,ETH per DOPE,Uniswap V2
"0x6f2a038e453891f92937e403dced4f07a5eb6f38d1d1ab996ca319459aaaab4f","16644052",1676583803,2023-02-16 21:43:23,Sell,348857.836409791, DOPE, 0.0922971954496438, ETH,0.00000026,ETH per DOPE,Uniswap V2
"0xefd99ba9aa25a2cc46e7f5ab1d1b32afb853e024267e3d3b9326be0752980e89","16644052",1676583803,2023-02-16 21:43:23,Sell,1464696.89253954, DOPE, 0.374896432393229, ETH,0.00000026,ETH per DOPE,Uniswap V2
"0xe296bf8a377522aa8eba799905f1f87d690eff79110a9194c05524bc5b059084","16644053",1676583815,2023-02-16 21:43:35,Sell,718536, DOPE, 0.176785830997651, ETH,0.00000025,ETH per DOPE,Uniswap V2
"0x2d30f5c8c0f4fe1a1957f37622df3dec1429ff7438d310bbb69ab239af277d39","16644053",1676583815,2023-02-16 21:43:35,Buy,0.1, ETH, 406279.669408276, DOPE,0.00000025,ETH per DOPE,Uniswap V2
"0x2160e779cb85187360f8f57369238102b81fe0179cda02a5ca1a4ee10cfc1c39","16644053",1676583815,2023-02-16 21:43:35,Sell,1077801.4338, DOPE, 0.260607716545642, ETH,0.00000024,ETH per DOPE,Uniswap V2
"0x3b84ce2d6dfc08cd0682a6cf5a6b9040d37a931f9447ded9369d3d14243f4ab8","16644053",1676583815,2023-02-16 21:43:35,Sell,474184.62851309, DOPE, 0.111560129825998, ETH,0.00000024,ETH per DOPE,Uniswap V2
"0x5c404aefa3e016314947c0c2b2314c6a4b3c7e78a69be018fd5b45581ec5c366","16644053",1676583815,2023-02-16 21:43:35,Sell,359267.1446, DOPE, 0.0833063472607699, ETH,0.00000023,ETH per DOPE,Uniswap V2
"0x01f78a2ec14f3da78cd6226ce1b5bde8b60cf444ab1e0c3c61fcde362817c9d1","16644053",1676583815,2023-02-16 21:43:35,Sell,359268, DOPE, 0.0822786710390408, ETH,0.00000023,ETH per DOPE,Uniswap V2
"0x7c309196be64266fd631c87d73f790d7939a3a537f977e752aa7edfbe81bdc31","16644054",1676583827,2023-02-16 21:43:47,Buy,0.1, ETH, 433474.50517344, DOPE,0.00000023,ETH per DOPE,Uniswap V2
"0xabb43b7f8ed7ff513b4accedf1b76f134b0bcf1d53f56cb674b18535e958e70f","16644054",1676583827,2023-02-16 21:43:47,Sell,516879.359209605, DOPE, 0.118362676982462, ETH,0.00000023,ETH per DOPE,Uniswap V2
"0xabb43b7f8ed7ff513b4accedf1b76f134b0bcf1d53f56cb674b18535e958e70f","16644054",1676583827,2023-02-16 21:43:47,Sell,170726.92, DOPE, 0.0386357078351719, ETH,0.00000023,ETH per DOPE,Uniswap V2
"0x9979d2ed6e4c1469aad6e9a1cc029a155277dd16f523ad66962df58ad0b20a93","16644054",1676583827,2023-02-16 21:43:47,Sell,325238.00657625, DOPE, 0.0729818525203254, ETH,0.00000022,ETH per DOPE,Uniswap V2
"0xeae9e3b7d61f90e6b20a6553fc443b4053351a936c873285061aab2a0d5a2be5","16644054",1676583827,2023-02-16 21:43:47,Buy,0.2, ETH, 877572.518323228, DOPE,0.00000023,ETH per DOPE,Uniswap V2
"0x3d461ea848d16895a3d9e07b7a8310277b8e181248e11195de57078e9de49edf","16644054",1676583827,2023-02-16 21:43:47,Buy,0.3, ETH, 1268240.33095845, DOPE,0.00000024,ETH per DOPE,Uniswap V2
"0x1f8fe9e0834415f779cd69e3e67a35d708cfd4689ed49a4ea3b7fde5f9f87189","16644055",1676583839,2023-02-16 21:43:59,Buy,0.1, ETH, 410461.751246988, DOPE,0.00000024,ETH per DOPE,Uniswap V2
"0x95a90a108df5a5b889b4b4b1dee9b302bcf031448935ec2bf442ed00d915a2dd","16644055",1676583839,2023-02-16 21:43:59,Buy,0.1, ETH, 404545.232020557, DOPE,0.00000025,ETH per DOPE,Uniswap V2
"0xa4806ab75a058754cea78abf6f3dcb0456e357107caa9a415ee3b12f888ef832","16644055",1676583839,2023-02-16 21:43:59,Buy,0.1, ETH, 398755.783392757, DOPE,0.00000025,ETH per DOPE,Uniswap V2
"0xa31ce696d0a7a298a22d6b74db8b9453a0fa4dd4587bc61c352fcf238c897ee1","16644055",1676583839,2023-02-16 21:43:59,Buy,0.1, ETH, 393089.791513673, DOPE,0.00000025,ETH per DOPE,Uniswap V2
"0x9457622b729209ad8bf0aa622edf335de2d05364fdb9d59b8f6df5e5bd598afd","16644055",1676583839,2023-02-16 21:43:59,Buy,0.1, ETH, 387543.770115911, DOPE,0.00000026,ETH per DOPE,Uniswap V2
"0x4c251a47b96810bc0aec269ac754a618a6abfd237137d9184f69b4c9d0508e7a","16644055",1676583839,2023-02-16 21:43:59,Sell,313794.39, DOPE, 0.0805960782284967, ETH,0.00000026,ETH per DOPE,Uniswap V2
"0xaa2edea388ec79b66d80858826fa7b72e91258e5ba19f5ae24dbdf51cb7fcd0e","16644055",1676583839,2023-02-16 21:43:59,Sell,910000, DOPE, 0.228617858777851, ETH,0.00000025,ETH per DOPE,Uniswap V2
"0xb9e8d255045e29be9fe05af53ef889e0919a3becd21e6dfa76b021fe915df619","16644056",1676583851,2023-02-16 21:44:11,Buy,0.1, ETH, 399336.726073137, DOPE,0.00000025,ETH per DOPE,Uniswap V2
"0x74e20854ef4e3e5b6e4f0447a8b7dcadd3055bafd7995316afc171e955f69335","16644056",1676583851,2023-02-16 21:44:11,Buy,0.2, ETH, 781768.078720806, DOPE,0.00000026,ETH per DOPE,Uniswap V2
"0xd862e785f7933a2165a2f9cfa2a24b15ad9d161eb9ab7c21f32536ca6051a781","16644056",1676583851,2023-02-16 21:44:11,Buy,0.2, ETH, 760001.407190313, DOPE,0.00000026,ETH per DOPE,Uniswap V2
"0x715fd9e83c70baa855947424dcac174792dfb84f8d9b5271f57aa50cdb274533","16644056",1676583851,2023-02-16 21:44:11,Buy,0.112968600018583, ETH, 419999, DOPE,0.00000027,ETH per DOPE,Uniswap V2
"0x6ffa13a636e6304165cf670b5361e154b2c0e7e38fd87c3f5d3437b424e3b738","16644056",1676583851,2023-02-16 21:44:11,Buy,0.5, ETH, 1782922.5445183, DOPE,0.00000028,ETH per DOPE,Uniswap V2
"0xf00abfa749a3753a4875cb2fd9c12a2ecc918c60e85a38536e3aa8933d642352","16644057",1676583863,2023-02-16 21:44:23,Buy,0.1, ETH, 342383.2203436, DOPE,0.00000029,ETH per DOPE,Uniswap V2
"0x6ef3074b698a0004dace1188e8fe3beb05168f5c36027cd63f2bc61ea125c9ff","16644057",1676583863,2023-02-16 21:44:23,Sell,633731.704294051, DOPE, 0.182964909671898, ETH,0.00000029,ETH per DOPE,Uniswap V2
"0x89eeba7da7c7f021f39dd0157dececa36b6931b848ec109dba571f9cc30ec69f","16644058",1676583875,2023-02-16 21:44:35,Buy,0.25, ETH, 857005.566122842, DOPE,0.00000029,ETH per DOPE,Uniswap V2
"0x85348115d2a874628afb8ccd2330327eade0aa2d7c168f5a78b3893ffe8f9891","16644058",1676583875,2023-02-16 21:44:35,Buy,0.05, ETH, 168017.769678342, DOPE,0.00000030,ETH per DOPE,Uniswap V2
"0x1557fef6f62fd7e404a92f740a2c5de234eaf1577810b78ecc9abdefcd04f7c2","16644058",1676583875,2023-02-16 21:44:35,Buy,0.178178161934218, ETH, 589873.042450872, DOPE,0.00000030,ETH per DOPE,Uniswap V2
"0xb7edaa5ea709272a33e56c4fa4188ad97fc344d2fa507afcce578e1d9e896ad6","16644058",1676583875,2023-02-16 21:44:35,Buy,0.03, ETH, 97975.287384529, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0xa148e8e75ebfee7651a670d69c34d11979b8986a1128ae760619ddf943a001eb","16644058",1676583875,2023-02-16 21:44:35,Buy,0.15, ETH, 484219.421925162, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0xcb70b024d96e552558e678ffc91958ec0a4213c65672573adcf072c12cf3ad9d","16644060",1676583899,2023-02-16 21:44:59,Buy,0.04, ETH, 127552.353840169, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0x02e17e7536bda213bb24cf4ed511993eb2b8b75bc95a7b9095c03094478faa84","16644062",1676583923,2023-02-16 21:45:23,Buy,0.1, ETH, 316041.376241092, DOPE,0.00000032,ETH per DOPE,Uniswap V2
"0x759fb50051b6c2b05b3d38214045d7b19155d4261852c8012b552b6decdab71e","16644062",1676583923,2023-02-16 21:45:23,Sell,471567.391393998, DOPE, 0.147861361226578, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x663517cb617d58c5842762740b2094522e7f0cf324b2ebb5e2f9795b3e6b59b6","16644062",1676583923,2023-02-16 21:45:23,Sell,413354.97585872, DOPE, 0.127331644532502, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x623d2c105cf68cf4b1d3e2a0b42551cbeb83a6801f8b404e310f34e01f92863a","16644062",1676583923,2023-02-16 21:45:23,Buy,0.05, ETH, 162154.312346596, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0xfa3711fceae3b6d4bb672347ca424f246be656b20089652f110f2c3350d381c6","16644063",1676583935,2023-02-16 21:45:35,Sell,346690.113909201, DOPE, 0.105875643229071, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0xc3453f0adbbe278d86d96434c0884890e84ab1298d302f43cc54805d1137eb7a","16644063",1676583935,2023-02-16 21:45:35,Sell,355675.32, DOPE, 0.107121292835192, ETH,0.00000030,ETH per DOPE,Uniswap V2
"0xb4e893dc445dff61405edb2a37a7a74c9955e0c66f00a2ae7e58f57658aa10c9","16644063",1676583935,2023-02-16 21:45:35,Sell,355675.32, DOPE, 0.105635085651113, ETH,0.00000030,ETH per DOPE,Uniswap V2
"0xe821c848c2ff77fa862d4dc933213f57d5bc6399ebb7ef06642f234fb77829fd","16644064",1676583947,2023-02-16 21:45:47,Buy,0.2, ETH, 665292.950960515, DOPE,0.00000030,ETH per DOPE,Uniswap V2
"0x51370dcc5175e0ac3564a88b436b8cf80e6a75de4bd4f61aa26cd58f3d4f98af","16644064",1676583947,2023-02-16 21:45:47,Buy,0.31, ETH, 997669.31202311, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0x7b6f71f8451e531335590cf3cfbc21cf3d9d352011ce5a6af4307880a29c6ef6","16644066",1676583971,2023-02-16 21:46:11,Sell,465229.937533068, DOPE, 0.145235029938648, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0x7dbf20f5d544db88d2f91ca620f4c8c9a92df78b0faa17f3f82d2169349efd9d","16644066",1676583971,2023-02-16 21:46:11,Buy,0.05, ETH, 160185.40655311, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0xaa529b54c11eb1334f0f44665eb24b5fd67f515be3756162f3240537791fb8cc","16644066",1676583971,2023-02-16 21:46:11,Sell,377559, DOPE, 0.116641241343717, ETH,0.00000031,ETH per DOPE,Uniswap V2
"0xfe6ddb77ee86e14bb593c4d168d74e24f354625516a7ac819ee8bc60ba98c45b","16644066",1676583971,2023-02-16 21:46:11,Buy,0.0123, ETH, 39843.829618113, DOPE,0.00000031,ETH per DOPE,Uniswap V2
"0x9b717108b53d039b4bf7116fc0d14b1c624cee8bc692a77a34894ecde28c7723","16644067",1676583983,2023-02-16 21:46:23,Buy,0.5, ETH, 1567810.59319979, DOPE,0.00000032,ETH per DOPE,Uniswap V2
"0x78cc1bb644d0fc52b1f26c05e40f37a82400e2e0cb941af7e2fd8aa72e4f874e","16644067",1676583983,2023-02-16 21:46:23,Buy,0.5, ETH, 1472668.53534282, DOPE,0.00000034,ETH per DOPE,Uniswap V2
"0x2dde2e2e6cc389bd13876ff79ae6aaa26069b4df044cb36d29d98bcbdbcef097","16644068",1676583995,2023-02-16 21:46:35,Sell,680352.190222743, DOPE, 0.233445008036282, ETH,0.00000034,ETH per DOPE,Uniswap V2
"0x2dde2e2e6cc389bd13876ff79ae6aaa26069b4df044cb36d29d98bcbdbcef097","16644068",1676583995,2023-02-16 21:46:35,Sell,331417.45, DOPE, 0.11133075701736, ETH,0.00000034,ETH per DOPE,Uniswap V2
"0x9dcec7c1e9c566dbf9ebb33ae7ee4dcd4aade69924e04fa938033e9ad42315aa","16644069",1676584007,2023-02-16 21:46:47,Sell,353607.8, DOPE, 0.117111828743944, ETH,0.00000033,ETH per DOPE,Uniswap V2
"0x29091f4e3cf5f6af141d10896a9f831b791e3d500aed5aeb02fc776233da9785","16644069",1676584007,2023-02-16 21:46:47,Buy,0.5, ETH, 1466026.15047697, DOPE,0.00000034,ETH per DOPE,Uniswap V2
"0x95ef85a3dccc6afaddc0192cec70dde46e9e5a2683e4b8d024510f6ea355f8da","16644069",1676584007,2023-02-16 21:46:47,Buy,0.45, ETH, 1245629.247682, DOPE,0.00000036,ETH per DOPE,Uniswap V2
"0x179dac226a08ff80b293f5bb7e866764f62c9e83be499d3810dfd0cde03b15e5","16644070",1676584019,2023-02-16 21:46:59,Sell,359259.446, DOPE, 0.131497995668275, ETH,0.00000037,ETH per DOPE,Uniswap V2
"0x04128bfc28cfe3feace831c9fed6fa9fb3fa32aae96b12ac3f536b493d0cbc6f","16644071",1676584031,2023-02-16 21:47:11,Sell,143023.251074915, DOPE, 0.051783268726273, ETH,0.00000036,ETH per DOPE,Uniswap V2
"0xc72dea77bb86cfc545f3cef4a10db8f294678e941de98be678a421ddff668431","16644072",1676584043,2023-02-16 21:47:23,Buy,0.2, ETH, 544313.668214429, DOPE,0.00000037,ETH per DOPE,Uniswap V2
"0xd43e7064ebd9dba8f9bbe720a5d62430830e6a5bdaef6d5104f4dae0c9abf8a7","16644072",1676584043,2023-02-16 21:47:23,Buy,0.5, ETH, 1306401.68210016, DOPE,0.00000038,ETH per DOPE,Uniswap V2
"0x4e0f7bc9c5bec88555a631411a5b4ab0c438f19b5f94c2e74ea8c6263431e7a0","16644073",1676584055,2023-02-16 21:47:35,Buy,0.3, ETH, 748609.861882633, DOPE,0.00000040,ETH per DOPE,Uniswap V2
"0x7c79a34e08249d967db58900ee9097d15ab031e2b1458e5d0a031751e37a9e99","16644075",1676584079,2023-02-16 21:47:59,Buy,0.7, ETH, 1652421.11590303, DOPE,0.00000042,ETH per DOPE,Uniswap V2
"0x81b6c06310a3a5e921114fa98defbae39f7820c4db04e66f640607a7f61b96b0","16644076",1676584091,2023-02-16 21:48:11,Buy,0.5, ETH, 1105763.12383612, DOPE,0.00000045,ETH per DOPE,Uniswap V2
"0xdcfac243a02f3bbc4c842c86acd2472bda8c3ab86be0023242616f6dbbf981eb","16644076",1676584091,2023-02-16 21:48:11,Sell,555577.301718966, DOPE, 0.253050890826632, ETH,0.00000046,ETH per DOPE,Uniswap V2
"0xdcfac243a02f3bbc4c842c86acd2472bda8c3ab86be0023242616f6dbbf981eb","16644076",1676584091,2023-02-16 21:48:11,Sell,355675.32, DOPE, 0.158483302777869, ETH,0.00000045,ETH per DOPE,Uniswap V2
"0xcf0dafcea084f9736adac42ef8e53149f37640a1654d347075ca75cdf021d4cc","16644077",1676584103,2023-02-16 21:48:23,Buy,0.15, ETH, 334787.95999155, DOPE,0.00000045,ETH per DOPE,Uniswap V2
"0x1d16f919f10522336dd0733a93e35c24c8311f8a062bcc469b84af14cdff944a","16644078",1676584115,2023-02-16 21:48:35,Buy,0.1, ETH, 220233.685300868, DOPE,0.00000045,ETH per DOPE,Uniswap V2
"0xc81789b2d1f1e98fd5e2e17d852cd1e0978d053a0b928b8b444d92dc20d85d4c","16644078",1676584115,2023-02-16 21:48:35,Buy,0.1, ETH, 217911.45146669, DOPE,0.00000046,ETH per DOPE,Uniswap V2
"0x131babcb0556945e645d944065084a709e05616e505badbd86c959ba0d1574b4","16644080",1676584139,2023-02-16 21:48:59,Buy,0.25, ETH, 534863.108897678, DOPE,0.00000047,ETH per DOPE,Uniswap V2
"0xda64df17e421f3656475679525f7ae2569bb256534af142aacbadb1ccf6b24d4","16644080",1676584139,2023-02-16 21:48:59,Buy,0.55, ETH, 1129103.50930662, DOPE,0.00000049,ETH per DOPE,Uniswap V2
"0x8c273105d9740ef2a4adfb2c1e394439fe6ab2af3be67b8adfbf3a622ff278bb","16644080",1676584139,2023-02-16 21:48:59,Sell,202390.099715682, DOPE, 0.100292611726514, ETH,0.00000050,ETH per DOPE,Uniswap V2
